,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,user_mentions,place,place_coord_boundaries
1440,2021-06-18 19:48:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of COVID19 cases in Africa, Dr oetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. ","Sentiment(polarity=0.125, subjectivity=0.325)",0.125,0.325,en,70,55,lastmilehealth,1,8761,440,,['WHOAFRO'],Liberia,
1441,2021-06-18 19:48:42,"<a href=""https://areca-investment.business.site/?utm_source=gmb&utm_medium=referral"" rel=""nofollow"">The first bot lesson</a>","This 👇🏾
“no point in giving somebody a recipe if they don’t have the kitchen or the cooking skills or the ingredients.""

👉🏽is simply not true.

From Bangladesh to Vietnam, there is capacity to produce #Covid19 vaccines.

#TRIPSwaiver #PeoplesVaccine 
https://t.co/eeoCj9jhjt https://t.co/YmABGmWRN1","This 👇🏾
“no point in giving somebody a recipe if they don’t have the kitchen or the cooking skills or the ingredients.""

👉🏽is simply not true.

From Bangladesh to Vietnam, there is capacity to produce Covid19 vaccines.

TRIPSwaiver PeoplesVaccine 
 ","Sentiment(polarity=-0.175, subjectivity=0.65)",-0.175,0.65,en,0,1,Sun_Moon_13,1,287,507,,['OxfamIreland'],Maldives,
1442,2021-06-18 19:48:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP","I’m pleased to welcome the WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a COVID19 vaccine near you:  
🔍 Search   
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 ","Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",0.5083333333333333,0.7833333333333333,en,779,257,adunlea,1,7920,8540,,['CDCDirector'],"South East Cork, Munster, ROI",
1443,2021-06-18 19:48:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Governments, the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win, by letting go of saying that they own the life-saving vaccine recipe. Pfizer has responded by saying that they also own the words “science will win” (not kidding ™️)","Governments, the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win, by letting go of saying that they own the life-saving vaccine recipe. Pfizer has responded by saying that they also own the words “science will win” (not kidding ™️)","Sentiment(polarity=0.7, subjectivity=0.7)",0.7,0.7,en,107,73,mougendi,1,8802,3747,,['benphillips76'],"Nairobi, Kenya",
1444,2021-06-18 19:48:48,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,163,107,trowelledarch,1,793,1028,False,['shawajason'],"Leicester, England",
1445,2021-06-18 19:48:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",N.S. to waive ambulance fees for people who have adverse reactions to COVID vaccines - Change follows several people being told their cases weren't COVID emergencies #vaccine #covid19  https://t.co/C2f9CjbG8M,N.S. to waive ambulance fees for people who have adverse reactions to COVID vaccines - Change follows several people being told their cases weren't COVID emergencies vaccine covid19  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,22,29,tasha31428819,1,748,698,,['VaccineChoiceCA'],,
1446,2021-06-18 19:48:56,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As #Covid19 vaccines roll out across the country, it’s important that we continue to work together and follow public health measures to help #StopTheSpread. 👇
 
More info ➡️ https://t.co/ViwgoKpPdM https://t.co/b8CJjdCiCz","As Covid19 vaccines roll out across the country, it’s important that we continue to work together and follow public health measures to help StopTheSpread. 👇
 
More info ➡️  ","Sentiment(polarity=0.3, subjectivity=0.5222222222222223)",0.3,0.5222222222222223,en,11,4,OlayiwolaLukm18,1,147,412,,['Canada'],Nigeria,
1447,2021-06-18 19:49:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Excited to be racing at @roadamerica this weekend. Come on another drive with me to #VaccinEquity &amp; #GoGiveOne to get vaccines to everyone, everywhere. Let's help vaccinate the world against #COVID19 https://t.co/Rg6ZOXLW97 @IndyCar @WHOFoundation @WHO https://t.co/HtrVKKviSQ","Excited to be racing at oadamerica this weekend. Come on another drive with me to VaccinEquity &amp; GoGiveOne to get vaccines to everyone, everywhere. Let's help vaccinate the world against COVID19  ndyCar HOFoundation HO ","Sentiment(polarity=0.375, subjectivity=0.75)",0.375,0.75,en,432,27,asmelashazmera,2,27,11,,"['RGrosjean', 'roadamerica']",,
1448,2021-06-18 19:49:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Join the Bay Area Health Funders Group 6/21 for a discussion on what’s needed in this phase of the vaccination effort, &amp; how philanthropy can respond to ensure vaccinations are reaching communities that have experienced the most severe impacts of #COVID19 https://t.co/RLHxcSPkI8 https://t.co/iXZWISBA9n","Join the Bay Area Health Funders Group 6/21 for a discussion on what’s needed in this phase of the vaccination effort, &amp; how philanthropy can respond to ensure vaccinations are reaching communities that have experienced the most severe impacts of COVID19  ","Sentiment(polarity=0.65, subjectivity=0.7)",0.65,0.7,en,1,1,LatinoCommFdn,1,7110,1523,,['NorCalGrant'],San Francisco,
1449,2021-06-18 19:49:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP","I’m pleased to welcome the WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a COVID19 vaccine near you:  
🔍 Search   
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 ","Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",0.5083333333333333,0.7833333333333333,en,781,258,Liverpotlian,1,1378,3473,,['CDCDirector'],,
1450,2021-06-18 19:49:36,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP","I’m pleased to welcome the WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a COVID19 vaccine near you:  
🔍 Search   
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 ","Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",0.5083333333333333,0.7833333333333333,en,783,259,JRST1120,1,2072,2141,,['CDCDirector'],,
1451,2021-06-18 19:49:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @brianmsomi: The looting stats???,rianmsomi: The looting stats???,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,yayahCreative,1,8768,986,,['brianmsomi'],Mam Winnie's Heart,
1452,2021-06-18 19:49:44,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Of course they are them racist devil's don't want to feed house or help they want to kill as many as possible becau… https://t.co/RXPcEOWUCA,Of course they are them racist devil's don't want to feed house or help they want to kill as many as possible becau… ,"Sentiment(polarity=0.25, subjectivity=0.75)",0.25,0.75,en,0,0,flipartest,0,0,0,,[],,
1453,2021-06-18 19:49:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CA students don't have much resources but when we have vaccines to fight this pandemic then isn't it a wise &amp; prude… https://t.co/I7InODVCSH,CA students don't have much resources but when we have vaccines to fight this pandemic then isn't it a wise &amp; prude… ,"Sentiment(polarity=0.44999999999999996, subjectivity=0.55)",0.44999999999999996,0.55,en,0,0,CAStude28880904,0,10,27,,[],Delhi,
1454,2021-06-18 19:49:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks.,ivenkazeni: Zweli please just release the graphic designers. What are these fireworks.,"Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4,en,23,4,tumelohh,1,577,1876,,['Givenkazeni'],Johannesburg,
1455,2021-06-18 19:49:49,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The timely delivery of #COVID19 vaccines is crucial. 

I welcome today’s decision by the Belgian Court of First Instance ordering #AstraZeneca to urgently deliver 50 million doses to 🇪🇺, as follows: 15 million doses by 26 July, 20 million by 23 August, 15 million by 27 September.","The timely delivery of COVID19 vaccines is crucial. 

I welcome today’s decision by the Belgian Court of First Instance ordering AstraZeneca to urgently deliver 50 million doses to 🇪🇺, as follows: 15 million doses by 26 July, 20 million by 23 August, 15 million by 27 September.","Sentiment(polarity=0.35000000000000003, subjectivity=0.7444444444444445)",0.35000000000000003,0.7444444444444445,en,234,96,Puddleglum55,1,774,984,,['SKyriakidesEU'],"Liverpool, England",
1456,2021-06-18 19:49:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

 ","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,99,32,peter_jr21,1,563,914,,['KalainH'],Antigua & Barbuda // St. Kitts,
1457,2021-06-18 19:50:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","In spite of dealing with challenges at home, India along with South Africa has championed a patent waiver for vacci… https://t.co/8WhozWyFvJ","In spite of dealing with challenges at home, India along with South Africa has championed a patent waiver for vacci… ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,orfonline,0,95157,130,False,[],India,
1458,2021-06-18 19:50:01,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Yesterday, Canada received 1 million more Moderna mRNA vaccines from the USA. 

#GOC expects over 20 million… https://t.co/N4FPoCHmN8","Yesterday, Canada received 1 million more Moderna mRNA vaccines from the USA. 

GOC expects over 20 million… ","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,HedyFry,0,20457,1852,,[],Vancouver Centre,
1459,2021-06-18 19:50:21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CA students don't have much resources but when we have vaccines to fight this pandemic then isn't it a wise &amp; prude… https://t.co/bVanSfmTF3,CA students don't have much resources but when we have vaccines to fight this pandemic then isn't it a wise &amp; prude… ,"Sentiment(polarity=0.44999999999999996, subjectivity=0.55)",0.44999999999999996,0.55,en,0,0,CAStude28880904,0,10,27,,[],Delhi,
1460,2021-06-18 19:50:21,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,164,108,GeeMakki1,1,71,163,True,['shawajason'],,
1461,2021-06-18 19:50:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV","South Africa has recorded 10 510 new coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. ","Sentiment(polarity=0.1590909090909091, subjectivity=0.6136363636363636)",0.1590909090909091,0.6136363636363636,en,28,25,NozzyMash,1,1734,82,,['SABCNews'],,
1462,2021-06-18 19:50:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK","How do we know COVID19 vaccines are safe?

CDC &amp; S_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More:  ","Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815)",0.3333333333333333,0.7314814814814815,en,81,43,healingprof,2,0,3,,"['CDCgov', 'US_FDA']",California,
1463,2021-06-18 19:50:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP","I’m pleased to welcome the WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a COVID19 vaccine near you:  
🔍 Search   
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 ","Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",0.5083333333333333,0.7833333333333333,en,786,260,vinfrankl,1,784,914,,['CDCDirector'],"Houston, TX",
